Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Zwrot,Rolling Beta
2009-11-13,60.4251,61.2831,59.7404,60.8826,2133371.3323528,-0.018443699960984605,1.107217673673423
2009-11-16,62.4839,63.055,62.0833,62.5408,2397853.3224317,0.02723602474270148,1.1610815399450514
2009-11-17,62.5408,63.1686,62.0833,62.769,1961102.0087482,0.0036488180515759083,1.2083905457855066
2009-11-18,62.7112,62.8827,61.3399,61.7405,1998384.1757969,-0.01638547690739056,1.2065745678325606
2009-11-19,61.2831,61.9688,60.0813,60.0813,1737944.8428491,-0.026873770053692403,1.1967055630173191
2009-11-20,60.1391,62.3115,60.1391,61.1675,1204244.5258879,0.018078836509862528,1.2106349535352137
2009-11-23,62.3115,63.5124,62.2538,62.9972,1527266.6419498,0.029912943965341166,1.2108775074070206
2009-11-24,62.3115,62.769,60.5965,61.1675,1260641.3062971,-0.02904414799387911,1.1944438206996488
2009-11-25,62.198,62.7112,61.3399,62.3115,1691257.5009644,0.018702742469448808,1.2101469348555105
2009-11-26,62.2538,62.2538,60.8247,60.9971,1434652.0981804,-0.021094019563002053,1.1989342776461738
2009-11-27,58.8815,61.1117,56.5953,60.0255,1738172.2617835,-0.015928626115012112,1.2275380196514063
2009-11-30,61.1117,61.626,60.2546,61.626,880068.70007195,0.026663667941124958,1.263764687226215
2009-12-01,62.0266,62.4839,61.5113,61.7405,1074074.7046599,0.0018579820205757436,1.2702909019466642
2009-12-02,62.3115,62.3694,61.3967,62.3115,785122.85261401,0.009248386391428776,1.2689558897481883
2009-12-03,62.4252,62.8267,61.7974,61.9119,2503193.9805453,-0.0064129414313569555,1.2791538842258618
2009-12-04,62.1402,63.6848,61.1675,63.2832,1691819.2984234,0.022149215255871546,1.2764836198486404
2009-12-07,62.7112,62.8827,61.7405,62.2538,1476432.7986717,-0.016266560477346315,1.2489348287630357
2009-12-08,61.7974,62.5986,60.7111,61.626,2101851.4834187,-0.010084524960725316,1.2659155151641541
2009-12-09,61.1675,61.1675,58.9392,58.996,2805828.352591,-0.0426767922630058,1.2323265174394982
2009-12-10,59.1684,59.8541,56.6521,56.8804,2054799.6481733,-0.035860058309037934,1.2389913962387005
2009-12-11,57.9107,58.5945,57.5669,57.9107,1494847.5017043,0.018113445053129063,1.2271154418049695
2009-12-14,58.8815,59.7404,56.9382,57.4524,1516308.9953926,-0.007913908828592997,1.19054145242632
2009-12-15,57.1673,57.9107,55.6237,57.9107,1941504.5195681,0.007977038383078838,1.2185786212826264
2009-12-16,58.4818,58.4818,57.5092,57.7962,2153296.9694017,-0.0019771821096964404,1.212035423285788
2009-12-17,57.5669,57.9107,55.9087,56.5953,1106105.4673645,-0.02077818264868625,1.2514866351405476
2009-12-18,56.6521,57.7374,55.537,55.9087,2523727.1065287,-0.012131749456226859,1.239167841191846
2009-12-21,55.9087,57.1086,55.5091,56.5664,529320.16597758,0.011763822088512121,1.2532268238778872
2009-12-22,57.3387,58.4818,57.1086,58.4818,1114668.4652332,0.03386109068280807,1.2526523392612205
2009-12-23,58.7101,58.8246,58.139,58.424,673467.42491037,-0.000988341672109927,1.1980795735763219
2009-12-28,59.1684,60.0255,59.1684,60.0255,688999.41122167,0.027411680131452787,1.1862622071533222
2009-12-29,60.3673,61.7405,60.1391,61.626,1326461.9535095,0.026663667941124958,1.2031468484194803
2009-12-30,61.6837,62.0833,59.7404,60.9971,905073.3599897,-0.010205108233537707,1.2188281071241212
2009-12-31,61.2831,61.2831,59.9696,60.5965,585548.71868186,-0.0065675253413687296,1.2796041246873469
2010-01-04,61.3399,62.3115,61.3399,62.0266,1031004.2584309,0.023600372958834326,1.281385224964374
2010-01-05,62.0833,62.2538,60.3106,60.8247,1169603.1184293,-0.019377170439779046,1.3226890025877844
2010-01-06,61.053,62.4252,60.8247,62.3115,2084397.3398123,0.024444016986520323,1.2816543442733543
2010-01-07,60.0255,60.4819,59.0529,59.5112,4169870.506182,-0.04494034006563796,1.279762736456049
2010-01-08,60.2546,60.6543,59.5112,59.7404,3454073.0446328,0.003851375875465468,1.3873691023077541
2010-01-11,60.5397,61.5113,60.3106,61.2831,1717715.9805542,0.025823395892896617,1.3845382826476713
2010-01-12,61.626,61.626,60.4251,60.9971,2144369.4781723,-0.004666865742757653,1.4211101731756894
2010-01-13,60.5397,61.053,60.2546,60.6543,1442911.8708032,-0.005619939308590172,1.39323738022173
2010-01-14,61.1675,61.3967,60.4819,60.6543,1148251.6996591,0.0,1.3784010008615428
2010-01-15,60.8826,61.1117,60.2546,60.9971,2054159.9675176,0.00565170152816874,1.34399892342061
2010-01-18,60.9384,62.3115,60.7679,62.3115,2069254.7694846,0.021548565423602062,1.355288590260329
2010-01-19,62.1402,62.1402,60.8826,61.3967,2040678.9053866,-0.014681078131644987,1.3750031705355037
2010-01-20,61.1117,61.4555,60.5965,60.6543,2373209.0021041,-0.012091855099704119,1.3133838550202586
2010-01-21,60.7679,60.8247,59.2821,59.6249,3042192.4317687,-0.01697159146177607,1.3786090149511423
2010-01-22,58.8815,59.0529,57.7374,58.4818,4089344.4729862,-0.01917152062309535,1.3790219762741862
2010-01-25,58.7659,59.4525,58.5377,58.8815,1965752.1548137,0.006834604954019996,1.4114122769077824
2010-01-26,58.2536,58.3103,56.709,57.1673,1799557.7205533,-0.029112709424861882,1.3444887782005421
2010-01-27,57.1086,57.9666,55.7373,56.0523,1926362.987683,-0.019504157096801755,1.3563064818281536
2010-01-28,57.0797,57.3387,54.9091,54.9091,1649349.0720304,-0.02039523801877885,1.3585987985493813
2010-01-29,55.3676,55.6786,53.5629,55.4504,1964385.5643219,0.009858110950643928,1.4219524545497146
2010-02-01,55.1085,55.4523,54.0521,55.4523,1236314.7494122,3.426485652036071e-05,1.4233199369762146
2010-02-02,56.5953,57.852,55.8529,57.1673,2116247.4135005,0.030927481817706326,1.3920427633958945
2010-02-03,57.852,58.5377,56.2515,56.396,2909495.0411964,-0.013491978806065674,1.4179918238199947
2010-02-04,56.2237,56.2237,52.5922,52.5922,3873544.6730707,-0.06744804596070653,1.3872252054376149
2010-02-05,51.5069,51.8498,49.45,49.45,4054666.7200358,-0.05974650233304546,1.4713102421732556
2010-02-08,50.8213,51.3355,48.9339,50.307,2432658.8038248,0.01733063700707782,1.431878544148958
2010-02-09,51.1063,52.3072,51.1063,51.4492,2515418.5271025,0.022704593794104166,1.4331560336170108
2010-02-10,52.5922,53.1084,51.3635,51.4492,2496130.493824,0.0,1.4329370607808163
2010-02-11,52.5075,52.6519,50.6778,50.7356,2222141.5615321,-0.013869992147594101,1.3992501130488624
2010-02-12,52.0212,52.7078,51.3635,51.6774,2377229.8519402,0.018562902577283102,1.3621038586102217
2010-02-15,52.0491,52.4795,51.6774,52.4218,1047210.1940045,0.01440474946494974,1.336910675217573
2010-02-16,52.9928,53.508,52.2793,52.6211,1329327.0167062,0.003801853427390922,1.3284169323862687
2010-02-17,54.1937,54.5375,53.8508,54.3073,2440096.1298903,0.03204417999623721,1.3580864200459255
2010-02-18,54.1937,55.1085,53.7651,54.1667,1999152.6233379,-0.0025889705435548915,1.360290831948461
2010-02-19,53.6217,55.0218,53.2788,54.8803,1677910.3979317,0.01317414573898712,1.2862505213684872
2010-02-22,55.8799,55.9087,55.1085,55.2222,1236271.134822,0.006229922212524386,1.2896059567171116
2010-02-23,55.2222,55.5091,54.0222,54.079,1473106.6669504,-0.02070181919590308,1.262021130987465
2010-02-24,53.7651,54.1937,53.0795,53.7362,1129283.5067085,-0.006338874609367884,1.2791826185316422
2010-02-25,53.7362,54.7946,52.364,52.6519,1622763.9024405,-0.020178203892348145,1.2906034614550115
2010-02-26,54.3073,55.1085,53.9076,55.1085,2627325.2579209,0.04665738558342625,1.290733721215181
2010-03-01,56.0811,57.1086,55.6795,56.1957,1848108.0285036,0.01972835406516249,1.3249225982263697
2010-03-02,56.4807,57.2241,55.7932,57.0518,1931420.2032567,0.015234261696179585,1.320633707147937
2010-03-03,57.0518,58.1958,56.5664,57.7374,1423591.6458035,0.012017149327453236,1.2973245856807534
2010-03-04,57.1673,58.5377,56.8225,57.2241,1630785.8717027,-0.008890251379521819,1.304352345268595
2010-03-05,57.7962,58.424,57.1375,58.0244,1367566.6278533,0.013985366305455216,1.2938486360051422
2010-03-08,58.5377,58.5945,57.3946,58.3103,1206815.7098223,0.004927237506979765,1.3330764203876668
2010-03-09,58.139,58.1958,57.28,58.0822,1656008.6045713,-0.003911830328432453,1.328021896018237
2010-03-10,58.0822,58.8815,57.5669,58.8815,1424895.9297379,0.013761531071481592,1.30496423338218
2010-03-11,58.424,58.7659,58.0822,58.5377,1106766.9553153,-0.00583884581744698,1.297150590759838
2010-03-12,58.8246,59.0529,58.1958,58.3103,2330947.5026784,-0.0038846760292939875,1.2878703580069388
2010-03-15,58.0244,58.0822,57.1673,57.2241,1029618.9759719,-0.01862792679852443,1.2827482727624098
2010-03-16,58.1958,58.9392,57.4524,58.9392,1262862.5350676,0.02997163782392387,1.303271047638193
2010-03-17,59.3379,59.7404,58.7101,58.8815,3515257.0455338,-0.0009789749436707185,1.2943861895420747
2010-03-18,58.1958,58.9392,57.852,58.6532,959223.98900548,-0.0038772789416031683,1.290371954065548
2010-03-19,58.6532,59.3966,57.7374,58.3103,4393812.7347041,-0.0058462283387777925,1.180947796453221
2010-03-22,57.852,58.8815,57.852,58.3672,892638.00958,0.0009758138785085357,1.0549230445287514
2010-03-23,58.4818,59.3379,58.4818,59.1106,1685680.0256366,0.01273660549075517,1.0802335213458778
2010-03-24,59.4525,59.4525,58.3103,58.424,1140518.417446,-0.01161551396872973,1.0724359090597735
2010-03-25,59.0529,59.7404,58.7659,59.7404,2044453.644321,0.02253183623168553,1.0865503420454017
2010-03-26,59.8541,60.3106,59.2821,60.3106,2325956.7474325,0.00954462976478232,1.1174047002209164
2010-03-29,60.5397,61.3399,60.3673,60.3673,1354750.169001,0.0009401332435756693,1.1249421918492393
2010-03-30,61.1675,61.4555,60.7111,61.1117,1302217.4335917,0.012331179297401018,1.1473652250913167
2010-03-31,60.0793,61.3419,59.9687,61.3419,1241591.0763793,0.003766872791953091,1.1900531209933911
2010-04-01,61.3399,62.5986,60.9971,62.5986,2271713.6970233,0.02048681243978412,1.1355362855720064
